#
# Atom number : 
# 121 130 129
#
   -3.603630      5.388409
   -3.601300      5.259135
   -3.598960      5.131964
   -3.596630      5.003805
   -3.594300      4.872659
   -3.591960      4.738587
   -3.589630      4.602175
   -3.587290      4.468171
   -3.584960      4.342507
   -3.582630      4.233294
   -3.580290      4.148440
   -3.577960      4.095624
   -3.575620      4.078047
   -3.573290      4.097595
   -3.570950      4.150708
   -3.568620      4.229017
   -3.566290      4.322891
   -3.563950      4.417261
   -3.561620      4.498508
   -3.559280      4.550521
   -3.556950      4.561850
   -3.554620      4.521831
   -3.552280      4.425637
   -3.549950      4.273492
   -3.547610      4.068872
   -3.545280      3.822923
   -3.542950      3.547560
   -3.540610      3.259958
   -3.538280      2.977245
   -3.535940      2.716172
   -3.533610      2.492769
   -3.531280      2.320255
   -3.528940      2.207134
   -3.526610      2.159774
   -3.524270      2.177717
   -3.521940      2.260195
   -3.519600      2.399029
   -3.517270      2.585535
   -3.514940      2.808025
   -3.512600      3.052128
   -3.510270      3.303592
   -3.507930      3.549285
   -3.505600      3.775931
   -3.503270      3.972872
   -3.500930      4.133676
   -3.498600      4.254167
   -3.496260      4.334382
   -3.493930      4.377800
   -3.491600      4.390911
   -3.489260      4.381261
   -3.486930      4.359208
   -3.484590      4.332429
   -3.482260      4.309695
   -3.479920      4.297967
   -3.477590      4.300807
   -3.475260      4.319915
   -3.472920      4.354250
   -3.470590      4.400325
   -3.468250      4.451318
   -3.465920      4.500802
   -3.463590      4.540533
   -3.461250      4.564663
   -3.458920      4.569128
   -3.456580      4.554175
   -3.454250      4.523260
   -3.451920      4.485415
   -3.449580      4.450549
   -3.447250      4.431616
   -3.444910      4.438078
   -3.442580      4.475897
   -3.440240      4.546675
   -3.437910      4.642214
   -3.435580      4.749964
   -3.433240      4.851069
   -3.430910      4.923817
   -3.428570      4.947528
   -3.426240      4.904483
   -3.423910      4.785798
   -3.421570      4.588308
   -3.419240      4.318474
   -3.416900      3.991585
   -3.414570      3.627823
   -3.412240      3.251604
   -3.409900      2.888468
   -3.407570      2.560503
   -3.405230      2.287299
   -3.402900      2.081175
   -3.400570      1.950292
   -3.398230      1.895061
   -3.395900      1.909141
   -3.393560      1.982925
   -3.391230      2.101071
   -3.388890      2.248111
   -3.386560      2.406168
   -3.384230      2.559210
   -3.381890      2.692373
   -3.379560      2.795414
   -3.377220      2.862683
   -3.374890      2.891005
   -3.372560      2.885282
   -3.370220      2.852126
   -3.367890      2.801555
   -3.365550      2.745327
   -3.363220      2.695565
   -3.360890      2.661902
   -3.358550      2.652078
   -3.356220      2.670313
   -3.353880      2.716674
   -3.351550      2.788909
   -3.349210      2.882957
   -3.346880      2.992239
   -3.344550      3.110555
   -3.342210      3.230763
   -3.339880      3.348412
   -3.337540      3.459531
   -3.335210      3.562071
   -3.332880      3.653752
   -3.330540      3.734606
   -3.328210      3.804642
   -3.325870      3.865443
   -3.323540      3.919759
   -3.321210      3.969961
   -3.318870      4.020446
   -3.316540      4.076068
   -3.314200      4.142779
   -3.311870      4.223795
   -3.309530      4.322647
   -3.307200      4.440216
   -3.304870      4.574404
   -3.302530      4.721262
   -3.300200      4.874505
   -3.297860      5.026973
   -3.295530      5.172026
   -3.293200      5.303507
   -3.290860      5.417725
   -3.288530      5.512245
   -3.286190      5.586328
   -3.283860      5.640268
   -3.281530      5.674523
   -3.279190      5.686577
   -3.276860      5.676909
   -3.274520      5.641107
   -3.272190      5.577020
   -3.269850      5.482158
   -3.267520      5.357575
   -3.265190      5.205827
   -3.262850      5.034641
   -3.260520      4.855319
   -3.258180      4.680962
   -3.255850      4.527396
   -3.253520      4.410295
   -3.251180      4.341779
   -3.248850      4.331230
   -3.246510      4.380827
   -3.244180      4.487040
   -3.241850      4.638070
   -3.239510      4.815752
   -3.237180      4.997194
   -3.234840      5.157109
   -3.232510      5.269978
   -3.230180      5.314241
   -3.227840      5.276078
   -3.225510      5.146684
   -3.223170      4.929210
   -3.220840      4.634776
   -3.218500      4.280311
   -3.216170      3.888615
   -3.213840      3.485049
   -3.211500      3.091558
   -3.209170      2.729698
   -3.206830      2.414472
   -3.204500      2.157602
   -3.202170      1.965390
   -3.199830      1.839790
   -3.197500      1.781298
   -3.195160      1.787236
   -3.192830      1.853564
   -3.190500      1.975066
   -3.188160      2.145292
   -3.185830      2.354688
   -3.183490      2.591346
   -3.181160      2.841208
   -3.178820      3.088503
   -3.176490      3.316805
   -3.174160      3.510571
   -3.171820      3.658351
   -3.169490      3.750756
   -3.167150      3.787240
   -3.164820      3.773630
   -3.162490      3.720454
   -3.160150      3.644628
   -3.157820      3.566062
   -3.155480      3.504864
   -3.153150      3.479285
   -3.150820      3.503358
   -3.148480      3.584043
   -3.146150      3.721219
   -3.143810      3.906820
   -3.141480      4.125707
   -3.139140      4.357460
   -3.136810      4.577965
   -3.134480      4.763135
   -3.132140      4.891718
   -3.129810      4.947461
   -3.127470      4.920538
   -3.125140      4.808402
   -3.122810      4.617421
   -3.120470      4.360047
   -3.118140      4.053309
   -3.115800      3.715852
   -3.113470      3.368197
   -3.111140      3.028913
   -3.108800      2.712383
   -3.106470      2.430351
   -3.104130      2.190416
   -3.101800      1.997623
   -3.099470      1.854027
   -3.097130      1.759422
   -3.094800      1.711713
   -3.092460      1.708619
   -3.090130      1.745587
   -3.087790      1.817386
   -3.085460      1.916754
   -3.083130      2.034665
   -3.080790      2.160975
   -3.078460      2.285689
   -3.076120      2.396802
   -3.073790      2.484399
   -3.071460      2.540041
   -3.069120      2.557871
   -3.066790      2.534988
   -3.064450      2.472701
   -3.062120      2.375632
   -3.059790      2.251005
   -3.057450      2.108505
   -3.055120      1.958985
   -3.052780      1.813419
   -3.050450      1.681094
   -3.048110      1.569680
   -3.045780      1.484099
   -3.043450      1.426796
   -3.041110      1.397886
   -3.038780      1.393746
   -3.036440      1.411090
   -3.034110      1.444401
   -3.031780      1.487447
   -3.029440      1.535215
   -3.027110      1.582537
   -3.024770      1.625317
   -3.022440      1.660759
   -3.020110      1.686433
   -3.017770      1.701927
   -3.015440      1.707689
   -3.013100      1.704973
   -3.010770      1.695591
   -3.008430      1.682374
   -3.006100      1.668337
   -3.003770      1.657227
   -3.001430      1.652694
   -2.999100      1.658213
   -2.996760      1.676912
   -2.994430      1.713000
   -2.992100      1.768216
   -2.989760      1.845165
   -2.987430      1.945089
   -2.985090      2.067958
   -2.982760      2.212260
   -2.980430      2.376963
   -2.978090      2.558492
   -2.975760      2.753594
   -2.973420      2.958017
   -2.971090      3.167399
   -2.968750      3.376696
   -2.966420      3.580262
   -2.964090      3.772042
   -2.961750      3.944467
   -2.959420      4.090760
   -2.957080      4.202358
   -2.954750      4.272619
   -2.952420      4.295680
   -2.950080      4.268666
   -2.947750      4.191239
   -2.945410      4.067496
   -2.943080      3.904239
   -2.940750      3.712452
   -2.938410      3.504019
   -2.936080      3.292688
   -2.933740      3.090424
   -2.931410      2.908198
   -2.929080      2.753261
   -2.926740      2.628822
   -2.924410      2.533969
   -2.922070      2.464631
   -2.919740      2.413242
   -2.917400      2.369779
   -2.915070      2.324761
   -2.912740      2.268134
   -2.910400      2.192921
   -2.908070      2.094754
   -2.905730      1.972587
   -2.903400      1.828870
   -2.901070      1.669394
   -2.898730      1.500953
   -2.896400      1.332343
   -2.894060      1.171183
   -2.891730      1.023677
   -2.889400      0.894559
   -2.887060      0.785758
   -2.884730      0.697381
   -2.882390      0.627526
   -2.880060      0.573330
   -2.877720      0.532303
   -2.875390      0.501788
   -2.873060      0.480628
   -2.870720      0.469576
   -2.868390      0.471130
   -2.866050      0.489349
   -2.863720      0.529997
   -2.861390      0.598910
   -2.859050      0.702726
   -2.856720      0.846363
   -2.854380      1.033019
   -2.852050      1.262829
   -2.849720      1.532698
   -2.847380      1.835791
   -2.845050      2.160856
   -2.842710      2.493553
   -2.840380      2.817714
   -2.838040      3.116268
   -2.835710      3.373372
   -2.833380      3.575997
   -2.831040      3.715527
   -2.828710      3.789278
   -2.826370      3.799617
   -2.824040      3.755138
   -2.821710      3.668074
   -2.819370      3.554210
   -2.817040      3.428841
   -2.814700      3.307782
